Winner;Moves;Time;P1 time;P2 time
1 ;9 ;0 ;0 ;0 
2 ;14 ;0 ;0 ;0 
1 ;9 ;16 ;2 ;0 
2 ;14 ;0 ;0 ;0 
1 ;4 ;0 ;0 ;0 
2 ;19 ;0 ;0 ;0 
2 ;14 ;0 ;0 ;0 
1 ;4 ;0 ;0 ;0 
2 ;19 ;0 ;0 ;0 
1 ;9 ;16 ;2 ;0 
-----------;------------
moves;11.5
times;3.2
timeP1Move;0.4
timeP2Move;0.0
MinMax;5
MinMax;5
draws;0
