Winner;Moves;Time;P1 time;P2 time
2 ;17 ;22119 ;760 ;585 
2 ;12 ;16218 ;791 ;625 
2 ;18 ;24853 ;797 ;627 
2 ;15 ;28213 ;1075 ;877 
2 ;19 ;28124 ;851 ;673 
2 ;13 ;21505 ;970 ;758 
2 ;17 ;22095 ;755 ;588 
2 ;19 ;27556 ;826 ;667 
2 ;15 ;28202 ;1072 ;879 
2 ;13 ;21505 ;970 ;758 
-----------;------------
moves;15.8
times;24039.0
timeP1Move;886.7
timeP2Move;703.7
MinMax;0
MinMax;10
draws;0
