Winner;Moves;Time;P1 time;P2 time
1 ;18 ;9979 ;30 ;556 
1 ;18 ;9979 ;30 ;556 
1 ;18 ;9416 ;27 ;526 
2 ;17 ;9432 ;24 ;531 
1 ;18 ;9979 ;31 ;555 
0 ;21 ;7698 ;18 ;348 
1 ;18 ;9979 ;30 ;556 
1 ;18 ;10760 ;47 ;585 
1 ;9 ;7552 ;109 ;834 
1 ;18 ;9974 ;30 ;556 
-----------;------------
moves;17.3
times;9474.8
timeP1Move;37.6
timeP2Move;560.3
AlphaBeta;8
MinMax;1
draws;1
