Winner;Moves;Time;P1 time;P2 time
2 ;10 ;8432 ;1 ;841 
2 ;18 ;7744 ;0 ;430 
2 ;10 ;8443 ;0 ;844 
2 ;14 ;9307 ;0 ;664 
2 ;14 ;9307 ;0 ;664 
2 ;10 ;8353 ;0 ;835 
2 ;10 ;8349 ;0 ;834 
2 ;14 ;9307 ;0 ;664 
0 ;21 ;6427 ;0 ;306 
0 ;21 ;6447 ;0 ;307 
-----------;------------
moves;14.2
times;8211.6
timeP1Move;0.1
timeP2Move;638.9
AlphaBeta;0
MinMax;8
draws;2
