Winner;Moves;Time;P1 time;P2 time
2 ;17 ;2172 ;61 ;69 
1 ;12 ;1615 ;38 ;108 
1 ;12 ;1609 ;41 ;105 
0 ;21 ;1859 ;21 ;67 
1 ;14 ;1833 ;39 ;101 
0 ;21 ;2422 ;28 ;88 
1 ;12 ;1609 ;41 ;105 
1 ;12 ;1615 ;39 ;107 
2 ;17 ;1343 ;17 ;62 
2 ;17 ;2156 ;61 ;68 
-----------;------------
moves;15.5
times;1823.3
timeP1Move;38.6
timeP2Move;88.0
AlphaBeta;5
MinMax;3
draws;2
