Winner;Moves;Time;P1 time;P2 time
2 ;10 ;31 ;0 ;3 
2 ;10 ;47 ;0 ;4 
2 ;18 ;47 ;0 ;2 
2 ;20 ;63 ;0 ;2 
1 ;20 ;62 ;0 ;3 
2 ;13 ;47 ;0 ;3 
2 ;10 ;31 ;0 ;3 
2 ;10 ;47 ;0 ;4 
1 ;20 ;47 ;0 ;2 
2 ;10 ;31 ;0 ;3 
-----------;------------
moves;14.1
times;45.3
timeP1Move;0.0
timeP2Move;2.9
AlphaBeta;2
MinMax;8
draws;0
