Winner;Moves;Time;P1 time;P2 time
0 ;21 ;16 ;0 ;0 
0 ;21 ;31 ;0 ;0 
1 ;5 ;16 ;4 ;0 
1 ;5 ;15 ;3 ;0 
1 ;5 ;16 ;4 ;0 
1 ;9 ;16 ;2 ;0 
1 ;5 ;15 ;3 ;0 
0 ;21 ;16 ;0 ;0 
1 ;5 ;16 ;4 ;0 
1 ;15 ;31 ;2 ;0 
-----------;------------
moves;11.2
times;18.8
timeP1Move;2.2
timeP2Move;0.0
AlphaBeta;7
MinMax;0
draws;3
