Winner;Moves;Time;P1 time;P2 time
2 ;16 ;36384 ;590 ;1720 
2 ;11 ;74593 ;1003 ;5869 
2 ;18 ;117536 ;730 ;5839 
2 ;16 ;36629 ;620 ;1707 
2 ;19 ;101403 ;726 ;4649 
2 ;14 ;29702 ;750 ;1424 
2 ;18 ;116726 ;722 ;5802 
2 ;19 ;99699 ;718 ;4566 
2 ;18 ;64769 ;848 ;2796 
2 ;19 ;98955 ;705 ;4540 
-----------;------------
moves;16.8
times;77639.6
timeP1Move;741.2
timeP2Move;3891.2
MinMax;0
AlphaBeta;10
draws;0
