Winner;Moves;Time;P1 time;P2 time
0 ;21 ;12822 ;631 ;8 
0 ;21 ;10011 ;488 ;11 
2 ;18 ;11478 ;667 ;7 
0 ;21 ;9995 ;487 ;11 
0 ;21 ;13359 ;655 ;11 
2 ;18 ;10197 ;587 ;11 
1 ;16 ;9682 ;634 ;11 
2 ;18 ;11432 ;663 ;8 
1 ;16 ;9729 ;638 ;10 
2 ;18 ;10922 ;635 ;7 
-----------;------------
moves;18.8
times;10962.7
timeP1Move;608.5
timeP2Move;9.5
MinMax;2
AlphaBeta;4
draws;4
