Winner;Moves;Time;P1 time;P2 time
2 ;14 ;375 ;0 ;26 
2 ;11 ;609 ;0 ;55 
2 ;8 ;281 ;0 ;35 
2 ;11 ;610 ;0 ;55 
1 ;19 ;531 ;0 ;29 
2 ;11 ;609 ;0 ;55 
1 ;19 ;531 ;0 ;29 
2 ;14 ;381 ;0 ;27 
2 ;14 ;312 ;0 ;22 
2 ;11 ;453 ;0 ;41 
-----------;------------
moves;13.2
times;469.2
timeP1Move;0.0
timeP2Move;37.4
MinMax;2
AlphaBeta;8
draws;0
