Winner;Moves;Time;P1 time;P2 time
1 ;17 ;2536 ;157 ;0 
1 ;15 ;2594 ;178 ;6 
2 ;19 ;1833 ;99 ;2 
1 ;11 ;1562 ;156 ;0 
1 ;17 ;2532 ;156 ;2 
1 ;11 ;2067 ;205 ;1 
1 ;11 ;2078 ;200 ;7 
1 ;11 ;2068 ;205 ;1 
1 ;15 ;2594 ;180 ;4 
1 ;11 ;2067 ;206 ;0 
-----------;------------
moves;13.8
times;2193.1
timeP1Move;174.2
timeP2Move;2.3
MinMax;9
AlphaBeta;1
draws;0
