Winner;Moves;Time;P1 time;P2 time
2 ;12 ;313 ;25 ;2 
1 ;7 ;223 ;29 ;7 
1 ;7 ;219 ;28 ;7 
2 ;21 ;578 ;24 ;3 
2 ;21 ;578 ;25 ;3 
2 ;18 ;532 ;23 ;7 
2 ;12 ;312 ;25 ;2 
2 ;18 ;531 ;21 ;9 
2 ;9 ;297 ;33 ;3 
1 ;11 ;391 ;37 ;1 
-----------;------------
moves;13.6
times;397.4
timeP1Move;27.0
timeP2Move;4.4
MinMax;3
AlphaBeta;7
draws;0
