Winner;Moves;Time;P1 time;P2 time
2 ;16 ;1156 ;1 ;71 
1 ;11 ;1359 ;6 ;129 
1 ;11 ;1802 ;4 ;175 
1 ;11 ;1625 ;1 ;160 
2 ;16 ;937 ;1 ;57 
2 ;13 ;1407 ;3 ;104 
2 ;12 ;1083 ;7 ;83 
2 ;12 ;687 ;4 ;53 
2 ;13 ;1453 ;3 ;108 
2 ;16 ;1282 ;3 ;77 
-----------;------------
moves;13.1
times;1279.1
timeP1Move;3.3
timeP2Move;101.7
MinMax;3
AlphaBeta;7
draws;0
