Winner;Moves;Time;P1 time;P2 time
2 ;18 ;1797 ;101 ;3 
1 ;16 ;1521 ;95 ;6 
1 ;19 ;4067 ;223 ;2 
1 ;10 ;860 ;95 ;0 
1 ;21 ;2734 ;132 ;4 
2 ;18 ;1802 ;102 ;3 
1 ;18 ;766 ;45 ;0 
1 ;21 ;2734 ;133 ;3 
1 ;19 ;4068 ;223 ;2 
1 ;19 ;4083 ;222 ;4 
-----------;------------
moves;17.9
times;2443.2
timeP1Move;137.1
timeP2Move;2.7
AlphaBeta;8
MinMax;2
draws;0
