Winner;Moves;Time;P1 time;P2 time
2 ;20 ;15864 ;720 ;108 
1 ;12 ;35223 ;3028 ;173 
1 ;16 ;18578 ;1123 ;114 
1 ;13 ;24235 ;1860 ;158 
1 ;12 ;35816 ;3085 ;170 
1 ;14 ;18036 ;1271 ;115 
0 ;21 ;44233 ;2119 ;87 
2 ;20 ;15875 ;720 ;109 
2 ;20 ;15859 ;723 ;105 
0 ;21 ;44248 ;2120 ;87 
-----------;------------
moves;16.9
times;26796.7
timeP1Move;1676.9
timeP2Move;122.6
AlphaBeta;5
MinMax;3
draws;2
