Winner;Moves;Time;P1 time;P2 time
0 ;21 ;250 ;11 ;0 
2 ;16 ;312 ;18 ;1 
0 ;21 ;250 ;11 ;1 
2 ;10 ;282 ;29 ;1 
2 ;18 ;281 ;16 ;0 
1 ;17 ;328 ;18 ;2 
0 ;21 ;239 ;11 ;0 
1 ;17 ;313 ;17 ;1 
2 ;18 ;265 ;14 ;0 
1 ;19 ;313 ;15 ;1 
-----------;------------
moves;17.8
times;283.3
timeP1Move;16.0
timeP2Move;0.7
MinMax;3
AlphaBeta;4
draws;3
