Winner;Moves;Time;P1 time;P2 time
1 ;21 ;360 ;10 ;7 
2 ;17 ;531 ;14 ;17 
1 ;21 ;344 ;8 ;8 
1 ;18 ;312 ;11 ;7 
1 ;14 ;662 ;20 ;30 
2 ;17 ;531 ;16 ;15 
1 ;18 ;1156 ;21 ;46 
1 ;21 ;344 ;8 ;8 
2 ;17 ;453 ;13 ;13 
2 ;17 ;531 ;16 ;15 
-----------;------------
moves;18.1
times;522.4
timeP1Move;13.7
timeP2Move;16.6
MinMax;6
AlphaBeta;4
draws;0
