Winner;Moves;Time;P1 time;P2 time
2 ;20 ;79 ;0 ;3 
2 ;20 ;78 ;2 ;1 
2 ;20 ;78 ;1 ;2 
1 ;16 ;94 ;4 ;2 
1 ;16 ;94 ;4 ;2 
2 ;16 ;94 ;1 ;4 
2 ;16 ;93 ;2 ;3 
2 ;16 ;94 ;3 ;2 
0 ;21 ;125 ;3 ;2 
2 ;16 ;94 ;4 ;2 
-----------;------------
moves;17.7
times;92.3
timeP1Move;2.4
timeP2Move;2.3
MinMax;2
MinMax;7
draws;1
