Winner;Moves;Time;P1 time;P2 time
1 ;12 ;93 ;5 ;2 
1 ;16 ;63 ;2 ;2 
1 ;14 ;16 ;1 ;0 
1 ;14 ;0 ;0 ;0 
1 ;6 ;0 ;0 ;0 
1 ;16 ;0 ;0 ;0 
1 ;12 ;0 ;0 ;0 
1 ;12 ;16 ;0 ;1 
1 ;16 ;15 ;1 ;0 
1 ;6 ;0 ;0 ;0 
-----------;------------
moves;12.4
times;20.3
timeP1Move;0.9
timeP2Move;0.5
AlphaBeta;10
AlphaBeta;0
draws;0
