Winner;Moves;Time;P1 time;P2 time
2 ;14 ;23635 ;1124 ;643 
2 ;14 ;23645 ;1123 ;645 
1 ;17 ;6448 ;241 ;161 
1 ;17 ;6442 ;241 ;161 
2 ;16 ;7193 ;241 ;222 
1 ;17 ;6432 ;245 ;156 
2 ;16 ;7193 ;241 ;222 
2 ;16 ;7182 ;243 ;220 
2 ;16 ;7193 ;240 ;223 
1 ;11 ;15999 ;812 ;787 
-----------;------------
moves;15.4
times;11136.2
timeP1Move;475.1
timeP2Move;344.0
AlphaBeta;4
AlphaBeta;6
draws;0
