Winner;Moves;Time;P1 time;P2 time
1 ;10 ;0 ;0 ;0 
2 ;12 ;15 ;1 ;0 
1 ;10 ;0 ;0 ;0 
1 ;5 ;0 ;0 ;0 
1 ;12 ;0 ;0 ;0 
1 ;5 ;0 ;0 ;0 
1 ;5 ;16 ;0 ;4 
1 ;10 ;0 ;0 ;0 
1 ;5 ;0 ;0 ;0 
1 ;5 ;0 ;0 ;0 
-----------;------------
moves;7.9
times;3.1
timeP1Move;0.1
timeP2Move;0.4
AlphaBeta;9
AlphaBeta;1
draws;0
