Winner;Moves;Time;P1 time;P2 time
1 ;14 ;172 ;8 ;4 
2 ;19 ;109 ;2 ;3 
1 ;19 ;78 ;2 ;1 
1 ;19 ;79 ;1 ;2 
1 ;14 ;171 ;9 ;3 
2 ;19 ;157 ;4 ;4 
1 ;14 ;156 ;10 ;1 
1 ;14 ;156 ;7 ;4 
1 ;14 ;156 ;5 ;6 
1 ;19 ;79 ;1 ;2 
-----------;------------
moves;16.5
times;131.3
timeP1Move;4.9
timeP2Move;3.0
AlphaBeta;8
MinMax;2
draws;0
