Winner;Moves;Time;P1 time;P2 time
2 ;4 ;31 ;0 ;7 
2 ;11 ;63 ;0 ;5 
2 ;4 ;94 ;0 ;23 
2 ;11 ;93 ;0 ;8 
2 ;4 ;47 ;0 ;11 
2 ;5 ;31 ;0 ;6 
2 ;4 ;16 ;0 ;4 
2 ;4 ;31 ;0 ;7 
2 ;5 ;32 ;0 ;6 
2 ;5 ;31 ;0 ;6 
-----------;------------
moves;5.7
times;46.9
timeP1Move;0.0
timeP2Move;8.3
AlphaBeta;0
MinMax;10
draws;0
