Winner;Moves;Time;P1 time;P2 time
1 ;11 ;406 ;7 ;32 
1 ;17 ;547 ;8 ;25 
1 ;7 ;365 ;26 ;34 
2 ;19 ;359 ;5 ;14 
2 ;19 ;375 ;4 ;15 
1 ;15 ;641 ;16 ;28 
1 ;7 ;359 ;26 ;33 
2 ;19 ;359 ;3 ;15 
2 ;15 ;719 ;26 ;23 
1 ;7 ;359 ;26 ;33 
-----------;------------
moves;13.6
times;448.9
timeP1Move;14.7
timeP2Move;25.2
AlphaBeta;6
MinMax;4
draws;0
