Winner;Moves;Time;P1 time;P2 time
0 ;21 ;2006 ;59 ;38 
1 ;18 ;4328 ;141 ;113 
0 ;21 ;2005 ;60 ;37 
1 ;8 ;7427 ;368 ;692 
2 ;15 ;3052 ;149 ;63 
1 ;18 ;4333 ;139 ;115 
2 ;19 ;2859 ;98 ;57 
1 ;8 ;7417 ;370 ;689 
2 ;15 ;3046 ;149 ;63 
2 ;15 ;3052 ;148 ;64 
-----------;------------
moves;15.8
times;3952.5
timeP1Move;168.1
timeP2Move;193.1
AlphaBeta;4
AlphaBeta;4
draws;2
