Winner;Moves;Time;P1 time;P2 time
2 ;20 ;437 ;17 ;5 
2 ;19 ;78 ;3 ;0 
1 ;11 ;407 ;36 ;4 
1 ;13 ;93 ;5 ;2 
1 ;13 ;79 ;3 ;2 
1 ;7 ;78 ;7 ;5 
1 ;13 ;93 ;3 ;3 
1 ;11 ;125 ;6 ;6 
1 ;11 ;125 ;4 ;7 
2 ;20 ;219 ;3 ;7 
-----------;------------
moves;13.8
times;173.4
timeP1Move;8.7
timeP2Move;4.1
AlphaBeta;7
AlphaBeta;3
draws;0
