Winner;Moves;Time;P1 time;P2 time
1 ;14 ;7542 ;373 ;206 
2 ;20 ;44165 ;1386 ;891 
2 ;12 ;3021 ;154 ;109 
1 ;14 ;7536 ;373 ;206 
1 ;14 ;7541 ;374 ;206 
2 ;20 ;44155 ;1387 ;889 
1 ;9 ;19411 ;1598 ;828 
1 ;9 ;19427 ;1597 ;831 
1 ;14 ;7552 ;374 ;206 
2 ;11 ;35737 ;2088 ;1350 
-----------;------------
moves;13.7
times;19608.7
timeP1Move;970.4
timeP2Move;572.2
AlphaBeta;6
AlphaBeta;4
draws;0
