Winner;Moves;Time;P1 time;P2 time
2 ;6 ;19 ;0 ;3 
2 ;6 ;20 ;0 ;3 
2 ;5 ;25 ;0 ;5 
2 ;6 ;20 ;0 ;3 
2 ;4 ;30 ;0 ;7 
2 ;5 ;15 ;0 ;3 
2 ;4 ;30 ;0 ;7 
2 ;6 ;20 ;0 ;3 
2 ;6 ;20 ;0 ;3 
2 ;10 ;35 ;0 ;3 
2 ;4 ;25 ;0 ;6 
2 ;4 ;20 ;0 ;5 
2 ;4 ;17 ;0 ;4 
2 ;5 ;13 ;0 ;2 
2 ;6 ;15 ;0 ;2 
2 ;4 ;20 ;0 ;5 
2 ;4 ;20 ;0 ;5 
2 ;6 ;20 ;0 ;3 
2 ;6 ;15 ;0 ;2 
2 ;4 ;20 ;0 ;5 
-----------;------------
moves;5.25
times;20.95
timeP1Move;0.0
timeP2Move;3.95
NegaScout;0
AlphaBeta;20
draws;0
