Winner;Moves;Time;P1 time;P2 time
2 ;17 ;62 ;1 ;1 
2 ;19 ;79 ;1 ;2 
0 ;21 ;62 ;3 ;0 
2 ;18 ;63 ;3 ;0 
2 ;18 ;46 ;2 ;0 
2 ;17 ;79 ;3 ;0 
0 ;21 ;46 ;0 ;1 
0 ;21 ;63 ;1 ;1 
0 ;21 ;62 ;3 ;0 
1 ;17 ;79 ;0 ;4 
-----------;------------
moves;19.0
times;64.1
timeP1Move;1.7
timeP2Move;0.9
MinMax;1
MinMax;5
draws;4
