Winner;Moves;Time;P1 time;P2 time
0 ;21 ;3375 ;82 ;81 
0 ;21 ;2052 ;49 ;50 
1 ;18 ;2562 ;70 ;80 
0 ;21 ;3364 ;78 ;85 
0 ;21 ;3360 ;78 ;84 
2 ;16 ;3380 ;108 ;109 
1 ;18 ;2567 ;74 ;76 
1 ;21 ;2422 ;53 ;67 
1 ;18 ;2943 ;81 ;91 
1 ;18 ;2953 ;80 ;92 
-----------;------------
moves;19.3
times;2897.8
timeP1Move;75.3
timeP2Move;81.5
MinMax;5
MinMax;1
draws;4
