Winner;Moves;Time;P1 time;P2 time
2 ;13 ;27406 ;969 ;1213 
1 ;20 ;24664 ;563 ;735 
2 ;13 ;27947 ;989 ;1236 
1 ;20 ;23541 ;538 ;700 
2 ;14 ;28564 ;927 ;1178 
2 ;14 ;28561 ;926 ;1179 
1 ;21 ;30374 ;629 ;888 
1 ;21 ;30921 ;644 ;901 
1 ;20 ;24662 ;562 ;735 
1 ;20 ;24666 ;563 ;735 
-----------;------------
moves;17.6
times;27130.6
timeP1Move;731.0
timeP2Move;950.0
MinMax;6
MinMax;4
draws;0
