Winner;Moves;Time;P1 time;P2 time
1 ;15 ;32 ;2 ;0 
1 ;4 ;15 ;0 ;5 
1 ;14 ;32 ;2 ;0 
2 ;14 ;31 ;0 ;2 
1 ;4 ;0 ;0 ;0 
1 ;14 ;36 ;1 ;1 
1 ;15 ;16 ;0 ;1 
1 ;4 ;15 ;0 ;5 
2 ;14 ;0 ;0 ;0 
1 ;4 ;0 ;0 ;0 
1 ;14 ;16 ;0 ;1 
1 ;4 ;0 ;0 ;0 
1 ;15 ;16 ;1 ;0 
1 ;15 ;15 ;0 ;1 
1 ;4 ;0 ;0 ;0 
2 ;14 ;16 ;0 ;1 
1 ;4 ;0 ;0 ;0 
1 ;14 ;16 ;1 ;0 
2 ;14 ;0 ;0 ;0 
1 ;14 ;15 ;1 ;0 
-----------;------------
moves;10.7
times;13.55
timeP1Move;0.4
timeP2Move;0.85
AlphaBeta;16
MinMax;4
draws;0
