Winner;Moves;Time;P1 time;P2 time
2 ;20 ;168166 ;3656 ;4934 
2 ;17 ;75544 ;2315 ;2264 
2 ;17 ;75544 ;2316 ;2263 
2 ;20 ;168063 ;3650 ;4935 
2 ;20 ;41743 ;1148 ;995 
2 ;17 ;75561 ;2316 ;2265 
1 ;17 ;51805 ;1475 ;1762 
2 ;17 ;75529 ;2315 ;2263 
2 ;20 ;41759 ;1148 ;996 
2 ;17 ;75528 ;2314 ;2264 
-----------;------------
moves;18.2
times;84924.2
timeP1Move;2265.3
timeP2Move;2494.1
AlphaBeta;1
AlphaBeta;9
draws;0
