Winner;Moves;Time;P1 time;P2 time
2 ;13 ;46671 ;1806 ;1922 
2 ;10 ;18598 ;1153 ;821 
1 ;17 ;13094 ;432 ;385 
2 ;10 ;18046 ;1121 ;795 
1 ;16 ;18192 ;623 ;589 
1 ;16 ;18770 ;649 ;601 
2 ;13 ;46655 ;1808 ;1919 
1 ;17 ;13088 ;435 ;382 
2 ;13 ;46676 ;1803 ;1925 
2 ;17 ;23994 ;688 ;763 
-----------;------------
moves;14.2
times;26378.4
timeP1Move;1051.8
timeP2Move;1010.2
AlphaBeta;4
AlphaBeta;6
draws;0
