Winner;Moves;Time;P1 time;P2 time
2 ;15 ;219 ;2 ;12 
2 ;10 ;318 ;0 ;31 
2 ;12 ;234 ;0 ;19 
2 ;11 ;813 ;0 ;73 
2 ;8 ;250 ;0 ;31 
2 ;10 ;312 ;0 ;31 
2 ;12 ;234 ;0 ;19 
2 ;12 ;235 ;1 ;18 
2 ;11 ;812 ;0 ;73 
2 ;12 ;235 ;0 ;19 
-----------;------------
moves;11.3
times;366.2
timeP1Move;0.3
timeP2Move;32.6
MinMax;0
AlphaBeta;10
draws;0
